pred,mean_return,median_return,std_return,avg_time_drawdown,sharpe,max_drawdown,cluster_size,silhouette_score,dataset,model,n_clusters,preprocessing
0,0.0003602729667992565,0.0004169433235529554,0.0012973497861694806,12.809398243795354,0.9259751235486205,0.02040475859300755,1053,0.6177078409465872,train,GMMTrainer,2,PCA
1,0.00021069658675198867,0.00024012870543640562,0.012696697421809143,203.58323328540177,0.020019244177601734,0.5120211194760558,885,0.6177078409465872,train,GMMTrainer,2,PCA
0,0.00037880100522711817,0.00038667571928391873,0.0016827626933280566,12.113044132587037,0.8831616622304715,0.020917326925722405,864,0.3500086928994943,test,GMMTrainer,2,PCA
1,0.0002796968397505832,0.0002140507458173458,0.010931959954579273,78.61063857749889,0.029264476700733184,0.26219955520869476,838,0.3500086928994943,test,GMMTrainer,2,PCA
0,0.000599903248953617,0.0005462681383673614,0.003100518702215486,8.320748777338109,0.4860741539412879,0.023085794414457576,1004,0.21550363323380833,validation,GMMTrainer,2,PCA
1,-0.0005763264570352371,0.0007524696404629061,0.01827172243894792,16.267596507247916,0.07833221058043503,0.14794236251768123,525,0.21550363323380833,validation,GMMTrainer,2,PCA
0,0.0002103596927689469,0.00024353445277553213,0.012534605026963401,199.67570854915596,0.020356110157291808,0.5029963098728608,902,0.31003146442950535,train,GMMTrainer,2,PCA_scalling
1,0.0003630207243605569,0.00041687948610902607,0.001251421630131822,13.081050865789937,0.9405479004169862,0.02019520273110601,1036,0.31003146442950535,train,GMMTrainer,2,PCA_scalling
0,0.0002821576079136506,0.00021908000065740777,0.01040322270157693,74.87599352393046,0.032112934318029036,0.2454023486889646,911,0.13947685508786223,test,GMMTrainer,2,PCA_scalling
1,0.0003851130713247576,0.0003968147482393718,0.0014381207684403146,10.277313727179049,0.9586857452321332,0.017995269371761845,791,0.13947685508786223,test,GMMTrainer,2,PCA_scalling
0,-6.735385630560964e-05,0.0006808266396640721,0.013375198646851183,16.62237766476745,0.0902315770002799,0.10911015643859584,874,0.03742465905014539,validation,GMMTrainer,2,PCA_scalling
1,0.0005474789960565418,0.0005319958612174927,0.001550612885685602,3.6130715415967427,0.6874510882649417,0.008374963643611108,655,0.03742465905014539,validation,GMMTrainer,2,PCA_scalling
0,0.000373361089738781,0.00042541893368754514,0.0009349169107223671,5.8745831561882556,1.101304973949116,0.012232826211711574,883,0.2532289211754802,train,GMMTrainer,3,just_filter
1,-0.0005464677445403556,-0.0006161517831958877,0.0021778997621808896,237.33770014556043,-4.600469710091062,0.22050596967699967,3,0.2532289211754802,train,GMMTrainer,3,just_filter
2,0.0002260413253891678,0.0002640292404144166,0.011188803433158898,178.47926595146973,0.03243151456946634,0.4402678688980741,1052,0.2532289211754802,train,GMMTrainer,3,just_filter
0,0.00039834266653696575,0.00039990734360685056,0.0013386613682710353,6.503041795941086,1.0264137753177642,0.01424093009722271,735,0.3570234008416792,test,GMMTrainer,3,just_filter
2,0.0002780642816158729,0.00022702218087405004,0.009959641471865214,74.00377408322913,0.03429284672573436,0.23508657094855395,967,0.3570234008416792,test,GMMTrainer,3,just_filter
0,0.0005488861513719081,0.0005295676325370401,0.0020312869934359075,4.7958549815185645,0.596157343183183,0.01200131280705177,780,0.23057069476616462,validation,GMMTrainer,3,just_filter
2,-0.00017142820569313258,0.0007081936165353344,0.014848025637639515,17.561753074990836,0.08563435704792875,0.12214533234232,749,0.23057069476616462,validation,GMMTrainer,3,just_filter
0,0.0002372463077687211,0.00028736607619805356,0.00858199105867982,151.27047615084493,0.05784223141654455,0.2903632958436549,1143,0.2604322178702113,train,GMMTrainer,3,scalling
1,1.6553502573220103e-05,0.0001705518298877685,0.017580861473631443,170.9740152397864,0.002797754711604588,1.1839715506578554,106,0.2604322178702113,train,GMMTrainer,3,scalling
2,0.0004251185954466147,0.0004426956530478989,0.0013496363524841616,3.8230158961741134,1.3444972477290775,0.025019840371140887,689,0.2604322178702113,train,GMMTrainer,3,scalling
0,0.00030828037224011126,0.0002934408885700666,0.0066245949556171845,56.14187136177508,0.07200483862456102,0.12696079294596094,986,0.14690794538483,test,GMMTrainer,3,scalling
1,0.0002497299938967054,0.0001143952373867171,0.01473965302055326,79.21637670945957,0.05791099000643347,0.4292442513533268,254,0.14690794538483,test,GMMTrainer,3,scalling
2,0.00042050682846040267,0.00042223645028123324,0.0007341275227571432,1.8712995921781679,1.5191972841924037,0.0077584762775927685,462,0.14690794538483,test,GMMTrainer,3,scalling
0,0.0006036406146112346,0.0005620053116573985,0.005348053488431366,11.349884176367045,0.14293956623867002,0.04488311891564178,566,-0.2029575640744714,validation,GMMTrainer,3,scalling
1,-0.00023659290355718563,0.0007028318735302501,0.01338789997014282,14.291551100455306,0.18144659775880012,0.10512986075516538,710,-0.2029575640744714,validation,GMMTrainer,3,scalling
2,0.0004982286389785574,0.0004995815634754603,0.0006844577241835964,1.278593729666412,1.2624979534069016,0.0031692943536655712,253,-0.2029575640744714,validation,GMMTrainer,3,scalling
0,0.000373361089738781,0.00042541893368754514,0.0009349169107223671,5.8745831561882556,1.101304973949116,0.012232826211711574,883,0.2532289211754787,train,GMMTrainer,3,PCA
1,-0.0005464677445403556,-0.0006161517831958877,0.0021778997621808896,237.33770014556043,-4.600469710091062,0.22050596967699967,3,0.2532289211754787,train,GMMTrainer,3,PCA
2,0.0002260413253891678,0.0002640292404144166,0.011188803433158898,178.47926595146973,0.03243151456946634,0.4402678688980741,1052,0.2532289211754787,train,GMMTrainer,3,PCA
0,0.00039834266653696575,0.00039990734360685056,0.0013386613682710353,6.503041795941086,1.0264137753177642,0.01424093009722271,735,0.3570234008416827,test,GMMTrainer,3,PCA
2,0.0002780642816158729,0.00022702218087405004,0.009959641471865214,74.00377408322913,0.03429284672573436,0.23508657094855395,967,0.3570234008416827,test,GMMTrainer,3,PCA
0,0.0005488861513719081,0.0005295676325370401,0.0020312869934359075,4.7958549815185645,0.596157343183183,0.01200131280705177,780,0.23057069476619466,validation,GMMTrainer,3,PCA
2,-0.00017142820569313258,0.0007081936165353344,0.014848025637639515,17.561753074990836,0.08563435704792875,0.12214533234232,749,0.23057069476619466,validation,GMMTrainer,3,PCA
0,0.0002372463077687211,0.00028736607619805356,0.00858199105867982,151.27047615084493,0.05784223141654455,0.2903632958436549,1143,0.2604322178702113,train,GMMTrainer,3,PCA_scalling
1,1.6553502573220103e-05,0.0001705518298877685,0.017580861473631443,170.9740152397864,0.002797754711604588,1.1839715506578554,106,0.2604322178702113,train,GMMTrainer,3,PCA_scalling
2,0.0004251185954466147,0.0004426956530478989,0.0013496363524841616,3.8230158961741134,1.3444972477290775,0.025019840371140887,689,0.2604322178702113,train,GMMTrainer,3,PCA_scalling
0,0.00030828037224011126,0.0002934408885700666,0.0066245949556171845,56.14187136177508,0.07200483862456102,0.12696079294596094,986,0.14690794538483,test,GMMTrainer,3,PCA_scalling
1,0.0002497299938967054,0.0001143952373867171,0.01473965302055326,79.21637670945957,0.05791099000643347,0.4292442513533268,254,0.14690794538483,test,GMMTrainer,3,PCA_scalling
2,0.00042050682846040267,0.00042223645028123324,0.0007341275227571432,1.8712995921781679,1.5191972841924037,0.0077584762775927685,462,0.14690794538483,test,GMMTrainer,3,PCA_scalling
0,0.0006036406146112346,0.0005620053116573985,0.005348053488431366,11.349884176367045,0.14293956623867002,0.04488311891564178,566,-0.20295756407447138,validation,GMMTrainer,3,PCA_scalling
1,-0.00023659290355718563,0.0007028318735302501,0.01338789997014282,14.291551100455306,0.18144659775880012,0.10512986075516538,710,-0.20295756407447138,validation,GMMTrainer,3,PCA_scalling
2,0.0004982286389785574,0.0004995815634754603,0.0006844577241835964,1.278593729666412,1.2624979534069016,0.0031692943536655712,253,-0.20295756407447138,validation,GMMTrainer,3,PCA_scalling
0,0.00043339558218386117,0.00043598227022231855,0.005221933812471093,42.89948806396423,0.11573197057045165,0.10489308489775079,633,0.389855421914583,train,GMMTrainer,4,just_filter
1,-0.0003743228795855764,-7.909423364521031e-05,0.022139527716537825,199.83881115857946,0.0014949970533357246,2.260527081255164,29,0.389855421914583,train,GMMTrainer,4,just_filter
2,0.00010368471863095796,0.0001637634339343976,0.012894499904256843,244.99845640670748,0.008974144093515785,0.5211328305998748,652,0.389855421914583,train,GMMTrainer,4,just_filter
3,0.00037619781530983987,0.0004344525974555084,0.00039734326680816403,1.5541069920442676,1.464128208268045,0.004637320331653756,624,0.389855421914583,train,GMMTrainer,4,just_filter
0,0.0003618965497126732,0.00030246611897427383,0.0073266273745037115,45.58948242196582,0.07335486214090729,0.1363301402873199,1021,0.15812205926265624,test,GMMTrainer,4,just_filter
1,-0.00018361089020851396,0.000225567402411849,0.010174838871884875,64.25222534398097,2.4226650844951116,0.5961963364600467,68,0.15812205926265624,test,GMMTrainer,4,just_filter
2,0.00011812903462743472,3.7680226396829796e-05,0.011909320452991163,138.7739817585158,0.009419602631270181,0.311366720631914,178,0.15812205926265624,test,GMMTrainer,4,just_filter
3,0.0004221430237725865,0.00041976729958819896,0.0007417351165149068,1.663456619001485,1.2557748928331993,0.0060645915944663245,435,0.15812205926265624,test,GMMTrainer,4,just_filter
0,0.0008042727542301015,0.0006952255717815683,0.00764625493746286,16.12924912260325,0.10778534055969158,0.0710107239918269,798,0.12021674852851319,validation,GMMTrainer,4,just_filter
1,-0.01058737911900773,0.0006757976967849558,0.06990858853718983,12.78705238832446,0.4403173172923167,0.4526800926363924,68,0.12021674852851319,validation,GMMTrainer,4,just_filter
2,0.0006489004943738316,0.00031606063783118653,0.01316462431070842,22.150110432743585,0.049323331902487756,0.12037656720914855,77,0.12021674852851319,validation,GMMTrainer,4,just_filter
3,0.0005595533381502587,0.0005433768829143118,0.0014273097694934935,2.4715035378633137,0.6986189167453557,0.007047915006896,586,0.12021674852851319,validation,GMMTrainer,4,just_filter
0,0.0003409457088149199,0.00038328247900548245,0.002613559578954236,31.457757815819104,0.15635116565162355,0.046942940842410484,534,0.23437231670382894,train,GMMTrainer,4,scalling
1,-0.00018316859600480946,6.500040394158237e-05,0.015609297872198717,157.78716653645427,0.12945013228791166,1.3414796029571203,63,0.23437231670382894,train,GMMTrainer,4,scalling
2,0.00037749868439435275,0.0004391352913105376,0.00030112886949505355,1.0557593557973435,1.5844831869579217,0.003818920236266749,560,0.23437231670382894,train,GMMTrainer,4,scalling
3,0.00023547921010937936,0.00025207630171745533,0.012874555435480467,212.96952420436176,0.017684213451131033,0.4646678115317428,781,0.23437231670382894,train,GMMTrainer,4,scalling
0,0.00033954813188766735,0.0003628468068826045,0.0024115218505240967,20.31181079442214,0.1697132871480532,0.034068864431718,549,0.050513956837730065,test,GMMTrainer,4,scalling
1,0.0001653313093847765,2.9756525199781473e-05,0.011056704894465837,63.569013705736545,1.1846591829482205,0.3486154844981695,248,0.050513956837730065,test,GMMTrainer,4,scalling
2,0.0004362900638142621,0.00043968426692729074,0.0004027721350660485,0.39716101821418015,1.505964094685035,0.002730740852826525,251,0.050513956837730065,test,GMMTrainer,4,scalling
3,0.00034365003834263785,0.00030048789025901516,0.009859029500467948,75.42109834520961,0.034572244435715875,0.2017583104680301,654,0.050513956837730065,test,GMMTrainer,4,scalling
0,0.0005106909868359929,0.0004949475834730072,0.002130760315471933,5.566746043873223,0.27239588268856724,0.01266439114579344,486,-0.14903259990170992,validation,GMMTrainer,4,scalling
1,-0.00032361234789263015,0.0007542086346364853,0.014362529151861576,15.019869487436976,0.2116072737941579,0.1121350120018079,632,-0.14903259990170992,validation,GMMTrainer,4,scalling
2,0.0005348080039962351,0.0005345015126306305,0.0004897712329702715,0.46503613713006414,1.4856965316268158,0.0018583644761695957,166,-0.14903259990170992,validation,GMMTrainer,4,scalling
3,0.0006827776637077826,0.0005615026057511498,0.010251449369400261,18.85439937390396,0.06692669729460632,0.09598027644430895,245,-0.14903259990170992,validation,GMMTrainer,4,scalling
0,0.00043339558218386117,0.00043598227022231855,0.005221933812471093,42.89948806396423,0.11573197057045165,0.10489308489775079,633,0.38985542191457734,train,GMMTrainer,4,PCA
1,-0.0003743228795855764,-7.909423364521031e-05,0.022139527716537825,199.83881115857946,0.0014949970533357246,2.260527081255164,29,0.38985542191457734,train,GMMTrainer,4,PCA
2,0.00010368471863095796,0.0001637634339343976,0.012894499904256843,244.99845640670748,0.008974144093515785,0.5211328305998748,652,0.38985542191457734,train,GMMTrainer,4,PCA
3,0.00037619781530983987,0.0004344525974555084,0.00039734326680816403,1.5541069920442676,1.464128208268045,0.004637320331653756,624,0.38985542191457734,train,GMMTrainer,4,PCA
0,0.0003618965497126732,0.00030246611897427383,0.0073266273745037115,45.58948242196582,0.07335486214090729,0.1363301402873199,1021,0.1581220592626592,test,GMMTrainer,4,PCA
1,-0.00018361089020851396,0.000225567402411849,0.010174838871884875,64.25222534398097,2.4226650844951116,0.5961963364600467,68,0.1581220592626592,test,GMMTrainer,4,PCA
2,0.00011812903462743472,3.7680226396829796e-05,0.011909320452991163,138.7739817585158,0.009419602631270181,0.311366720631914,178,0.1581220592626592,test,GMMTrainer,4,PCA
3,0.0004221430237725865,0.00041976729958819896,0.0007417351165149068,1.663456619001485,1.2557748928331993,0.0060645915944663245,435,0.1581220592626592,test,GMMTrainer,4,PCA
0,0.0008042727542301015,0.0006952255717815683,0.00764625493746286,16.12924912260325,0.10778534055969158,0.0710107239918269,798,0.12021674852854018,validation,GMMTrainer,4,PCA
1,-0.01058737911900773,0.0006757976967849558,0.06990858853718983,12.78705238832446,0.4403173172923167,0.4526800926363924,68,0.12021674852854018,validation,GMMTrainer,4,PCA
2,0.0006489004943738316,0.00031606063783118653,0.01316462431070842,22.150110432743585,0.049323331902487756,0.12037656720914855,77,0.12021674852854018,validation,GMMTrainer,4,PCA
3,0.0005595533381502587,0.0005433768829143118,0.0014273097694934935,2.4715035378633137,0.6986189167453557,0.007047915006896,586,0.12021674852854018,validation,GMMTrainer,4,PCA
0,0.0003409457088149199,0.00038328247900548245,0.002613559578954236,31.457757815819104,0.15635116565162355,0.046942940842410484,534,0.23437231670382896,train,GMMTrainer,4,PCA_scalling
1,-0.00018316859600480946,6.500040394158237e-05,0.015609297872198717,157.78716653645427,0.12945013228791166,1.3414796029571203,63,0.23437231670382896,train,GMMTrainer,4,PCA_scalling
2,0.00037749868439435275,0.0004391352913105376,0.00030112886949505355,1.0557593557973435,1.5844831869579217,0.003818920236266749,560,0.23437231670382896,train,GMMTrainer,4,PCA_scalling
3,0.00023547921010937936,0.00025207630171745533,0.012874555435480467,212.96952420436176,0.017684213451131033,0.4646678115317428,781,0.23437231670382896,train,GMMTrainer,4,PCA_scalling
0,0.00033954813188766735,0.0003628468068826045,0.0024115218505240967,20.31181079442214,0.1697132871480532,0.034068864431718,549,0.05051395683773008,test,GMMTrainer,4,PCA_scalling
1,0.0001653313093847765,2.9756525199781473e-05,0.011056704894465837,63.569013705736545,1.1846591829482205,0.3486154844981695,248,0.05051395683773008,test,GMMTrainer,4,PCA_scalling
2,0.0004362900638142621,0.00043968426692729074,0.0004027721350660485,0.39716101821418015,1.505964094685035,0.002730740852826525,251,0.05051395683773008,test,GMMTrainer,4,PCA_scalling
3,0.00034365003834263785,0.00030048789025901516,0.009859029500467948,75.42109834520961,0.034572244435715875,0.2017583104680301,654,0.05051395683773008,test,GMMTrainer,4,PCA_scalling
0,0.0005106909868359929,0.0004949475834730072,0.002130760315471933,5.566746043873223,0.27239588268856724,0.01266439114579344,486,-0.1490325999017099,validation,GMMTrainer,4,PCA_scalling
1,-0.00032361234789263015,0.0007542086346364853,0.014362529151861576,15.019869487436976,0.2116072737941579,0.1121350120018079,632,-0.1490325999017099,validation,GMMTrainer,4,PCA_scalling
2,0.0005348080039962351,0.0005345015126306305,0.0004897712329702715,0.46503613713006414,1.4856965316268158,0.0018583644761695957,166,-0.1490325999017099,validation,GMMTrainer,4,PCA_scalling
3,0.0006827776637077826,0.0005615026057511498,0.010251449369400261,18.85439937390396,0.06692669729460632,0.09598027644430895,245,-0.1490325999017099,validation,GMMTrainer,4,PCA_scalling
0,0.0005520166756818423,0.0004752593798055417,0.004781383978471469,17.27272967950411,0.19829329377632215,0.08925073440050998,269,0.3525299085803603,train,GMMTrainer,5,just_filter
1,-0.00037737607422099975,-6.594291760288473e-05,0.02168288921340468,197.20607280569143,-0.01987332948256333,2.204000588047443,30,0.3525299085803603,train,GMMTrainer,5,just_filter
2,0.00010570920266215136,0.0001612313506002191,0.013188667258983874,247.63675283227647,0.008345363294797258,0.532094013885504,636,0.3525299085803603,train,GMMTrainer,5,just_filter
3,0.00037771430063943394,0.00043767761244914834,0.00034290927351452285,1.1217357341064227,1.543609418294879,0.003925655615203838,583,0.3525299085803603,train,GMMTrainer,5,just_filter
4,0.00033624814194624576,0.00039995131269829527,0.004947854984175903,59.39515382387585,0.082838566978847,0.1042761578208129,420,0.3525299085803603,train,GMMTrainer,5,just_filter
0,0.0005191148542381615,0.0004609674791400317,0.006275854747882521,16.626867447570127,0.13632685832143795,0.1129791687739321,364,0.13345709548299037,test,GMMTrainer,5,just_filter
1,-0.00010721120705332605,0.0003454439418756911,0.010220329582095759,56.74343278903484,2.609312121647879,0.6073802645294158,65,0.13345709548299037,test,GMMTrainer,5,just_filter
2,0.00014489643138854177,3.1308666815646556e-05,0.01259264647245796,135.0590020315855,0.010679199860730805,0.3355136204646968,152,0.13345709548299037,test,GMMTrainer,5,just_filter
3,0.00042817997444752137,0.00042909872948308016,0.0006406361765244093,1.2014805624778602,1.358845221153944,0.005053792202855619,392,0.13345709548299037,test,GMMTrainer,5,just_filter
4,0.0002603705544423972,0.00020610522429904583,0.007545878206990716,62.55272110700159,0.04671670539787267,0.14295268346561554,729,0.13345709548299037,test,GMMTrainer,5,just_filter
0,0.00048722209043262015,0.0005371777292441907,0.004385988657322023,10.933106337885913,0.14368434186051654,0.04073543642844346,209,0.046073777488333884,validation,GMMTrainer,5,just_filter
1,-0.00961270750137777,0.000606945407403103,0.06340548583806167,18.299742093415944,0.38072490916724694,0.424748331800627,76,0.046073777488333884,validation,GMMTrainer,5,just_filter
2,0.0006950922042223682,0.00026983663280530075,0.015213851307186794,24.809822842789597,0.044856859447697475,0.1462082558447517,47,0.046073777488333884,validation,GMMTrainer,5,just_filter
3,0.0005704056422209564,0.0005547450565533625,0.0012983664931766564,1.972361513042005,0.7660251399766451,0.005950251661928835,516,0.046073777488333884,validation,GMMTrainer,5,just_filter
4,0.0008832146552507491,0.000713907496131866,0.008201289842117593,16.203994274146936,0.10690234353044352,0.0735846998549884,681,0.046073777488333884,validation,GMMTrainer,5,just_filter
0,0.0003413273426276967,0.00038456653098132144,0.002614111090552344,31.586635307850834,0.15663236321630866,0.04713503045036423,533,0.22914503736312217,train,GMMTrainer,5,scalling
1,0.00016477129426608548,0.0002820046143565007,0.00254125684690187,42.80382984088776,0.370882612215818,0.06291750980351182,33,0.22914503736312217,train,GMMTrainer,5,scalling
2,0.00037689805050180274,0.0004387239316718715,0.0002983189589259083,1.0407994878716853,1.5901607549994965,0.0036910838372952504,556,0.22914503736312217,train,GMMTrainer,5,scalling
3,0.00025128575120970736,0.00028359311169653316,0.012195298692210229,212.06393137484537,0.019521370199086455,0.42343024250308053,687,0.22914503736312217,train,GMMTrainer,5,scalling
4,-2.8834419971220346e-05,-1.1502814103927694e-05,0.020011382272978006,225.9275149975802,-0.0038441915506359243,1.1974948315351455,129,0.22914503736312217,train,GMMTrainer,5,scalling
0,0.00034125184465651925,0.0003641297170533097,0.002345835201185361,19.342651567675915,0.17165401748620507,0.03252164723300686,526,0.05093423945467294,test,GMMTrainer,5,scalling
1,0.0005552501842417992,0.0006176747115817417,0.003433092349593377,16.265444176200916,2.0794808694726004,0.045707811143433794,170,0.05093423945467294,test,GMMTrainer,5,scalling
2,0.0004349804515927609,0.0004393656401746416,0.00040718953198167363,0.4059032969915814,1.409590654396521,0.002789693974976403,230,0.05093423945467294,test,GMMTrainer,5,scalling
3,0.0004020710446818365,0.0003576247078947799,0.009626874638390698,66.87419935108223,0.040881281343438707,0.1908295404695257,543,0.05093423945467294,test,GMMTrainer,5,scalling
4,-0.00013129211378449921,-0.00033613261506321255,0.014919776277753495,115.8625623090209,-0.011291157280820446,0.46633911287797425,233,0.05093423945467294,test,GMMTrainer,5,scalling
0,0.0004966033488266242,0.00047864912045374875,0.002118978056563952,5.643315067494054,0.26354150824020095,0.012737723207493924,428,-0.179974959968691,validation,GMMTrainer,5,scalling
1,8.234745602571508e-05,0.000826653166055048,0.009886245855121482,11.588692215332843,0.3196201338883996,0.0668701336118577,640,-0.179974959968691,validation,GMMTrainer,5,scalling
2,0.0005244472999063881,0.0005303522165123545,0.0004389263828664967,0.3719636423727287,1.5340897285046657,0.0015980509602559808,128,-0.179974959968691,validation,GMMTrainer,5,scalling
3,0.0007956217781280625,0.0006316139878219068,0.009767035404969664,17.234677857994864,0.07881227577485901,0.09038397121224044,211,-0.179974959968691,validation,GMMTrainer,5,scalling
4,-0.0016436277272242597,6.905153434768707e-05,0.02749531192237192,27.69089916222555,-0.009857914267973807,0.27314490508857553,122,-0.179974959968691,validation,GMMTrainer,5,scalling
0,0.0005520166756818423,0.0004752593798055417,0.004781383978471469,17.27272967950411,0.19829329377632215,0.08925073440050998,269,0.35252990858035405,train,GMMTrainer,5,PCA
1,-0.00037737607422099975,-6.594291760288473e-05,0.02168288921340468,197.20607280569143,-0.01987332948256333,2.204000588047443,30,0.35252990858035405,train,GMMTrainer,5,PCA
2,0.00010570920266215136,0.0001612313506002191,0.013188667258983874,247.63675283227647,0.008345363294797258,0.532094013885504,636,0.35252990858035405,train,GMMTrainer,5,PCA
3,0.00037771430063943394,0.00043767761244914834,0.00034290927351452285,1.1217357341064227,1.543609418294879,0.003925655615203838,583,0.35252990858035405,train,GMMTrainer,5,PCA
4,0.00033624814194624576,0.00039995131269829527,0.004947854984175903,59.39515382387585,0.082838566978847,0.1042761578208129,420,0.35252990858035405,train,GMMTrainer,5,PCA
0,0.0005191148542381615,0.0004609674791400317,0.006275854747882521,16.626867447570127,0.13632685832143795,0.1129791687739321,364,0.133457095483006,test,GMMTrainer,5,PCA
1,-0.00010721120705332605,0.0003454439418756911,0.010220329582095759,56.74343278903484,2.609312121647879,0.6073802645294158,65,0.133457095483006,test,GMMTrainer,5,PCA
2,0.00014489643138854177,3.1308666815646556e-05,0.01259264647245796,135.0590020315855,0.010679199860730805,0.3355136204646968,152,0.133457095483006,test,GMMTrainer,5,PCA
3,0.00042817997444752137,0.00042909872948308016,0.0006406361765244093,1.2014805624778602,1.358845221153944,0.005053792202855619,392,0.133457095483006,test,GMMTrainer,5,PCA
4,0.0002603705544423972,0.00020610522429904583,0.007545878206990716,62.55272110700159,0.04671670539787267,0.14295268346561554,729,0.133457095483006,test,GMMTrainer,5,PCA
0,0.00048722209043262015,0.0005371777292441907,0.004385988657322023,10.933106337885913,0.14368434186051654,0.04073543642844346,209,0.04607377748839135,validation,GMMTrainer,5,PCA
1,-0.00961270750137777,0.000606945407403103,0.06340548583806167,18.299742093415944,0.38072490916724694,0.424748331800627,76,0.04607377748839135,validation,GMMTrainer,5,PCA
2,0.0006950922042223682,0.00026983663280530075,0.015213851307186794,24.809822842789597,0.044856859447697475,0.1462082558447517,47,0.04607377748839135,validation,GMMTrainer,5,PCA
3,0.0005704056422209564,0.0005547450565533625,0.0012983664931766564,1.972361513042005,0.7660251399766451,0.005950251661928835,516,0.04607377748839135,validation,GMMTrainer,5,PCA
4,0.0008832146552507491,0.000713907496131866,0.008201289842117593,16.203994274146936,0.10690234353044352,0.0735846998549884,681,0.04607377748839135,validation,GMMTrainer,5,PCA
0,0.0003413273426276967,0.00038456653098132144,0.002614111090552344,31.586635307850834,0.15663236321630866,0.04713503045036423,533,0.22914503736312217,train,GMMTrainer,5,PCA_scalling
1,0.00016477129426608548,0.0002820046143565007,0.00254125684690187,42.80382984088776,0.370882612215818,0.06291750980351182,33,0.22914503736312217,train,GMMTrainer,5,PCA_scalling
2,0.00037689805050180274,0.0004387239316718715,0.0002983189589259083,1.0407994878716853,1.5901607549994965,0.0036910838372952504,556,0.22914503736312217,train,GMMTrainer,5,PCA_scalling
3,0.00025128575120970736,0.00028359311169653316,0.012195298692210229,212.06393137484537,0.019521370199086455,0.42343024250308053,687,0.22914503736312217,train,GMMTrainer,5,PCA_scalling
4,-2.8834419971220346e-05,-1.1502814103927694e-05,0.020011382272978006,225.9275149975802,-0.0038441915506359243,1.1974948315351455,129,0.22914503736312217,train,GMMTrainer,5,PCA_scalling
0,0.00034125184465651925,0.0003641297170533097,0.002345835201185361,19.342651567675915,0.17165401748620507,0.03252164723300686,526,0.05093423945467295,test,GMMTrainer,5,PCA_scalling
1,0.0005552501842417992,0.0006176747115817417,0.003433092349593377,16.265444176200916,2.0794808694726004,0.045707811143433794,170,0.05093423945467295,test,GMMTrainer,5,PCA_scalling
2,0.0004349804515927609,0.0004393656401746416,0.00040718953198167363,0.4059032969915814,1.409590654396521,0.002789693974976403,230,0.05093423945467295,test,GMMTrainer,5,PCA_scalling
3,0.0004020710446818365,0.0003576247078947799,0.009626874638390698,66.87419935108223,0.040881281343438707,0.1908295404695257,543,0.05093423945467295,test,GMMTrainer,5,PCA_scalling
4,-0.00013129211378449921,-0.00033613261506321255,0.014919776277753495,115.8625623090209,-0.011291157280820446,0.46633911287797425,233,0.05093423945467295,test,GMMTrainer,5,PCA_scalling
0,0.0004966033488266242,0.00047864912045374875,0.002118978056563952,5.643315067494054,0.26354150824020095,0.012737723207493924,428,-0.17997495996869098,validation,GMMTrainer,5,PCA_scalling
1,8.234745602571508e-05,0.000826653166055048,0.009886245855121482,11.588692215332843,0.3196201338883996,0.0668701336118577,640,-0.17997495996869098,validation,GMMTrainer,5,PCA_scalling
2,0.0005244472999063881,0.0005303522165123545,0.0004389263828664967,0.3719636423727287,1.5340897285046657,0.0015980509602559808,128,-0.17997495996869098,validation,GMMTrainer,5,PCA_scalling
3,0.0007956217781280625,0.0006316139878219068,0.009767035404969664,17.234677857994864,0.07881227577485901,0.09038397121224044,211,-0.17997495996869098,validation,GMMTrainer,5,PCA_scalling
4,-0.0016436277272242597,6.905153434768707e-05,0.02749531192237192,27.69089916222555,-0.009857914267973807,0.27314490508857553,122,-0.17997495996869098,validation,GMMTrainer,5,PCA_scalling
